0,0,0,0,0.003486944,0,0,0,0,0,0,0.002046703,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.039754774,0,0.003794457,0.00356938,0,0,0,0.044433223,0,0.002704039,0.003194321,0.004555754,0.006043244
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.001755419,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.004518264,0.018546339,0,0,0,0,0,0.003901103,0.019609225,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.000762786,0.054317838,0,0.000842507,0,0,0,0.000780189,0,0,0.000839276,0.000979635,0.000571006,0.000323318
0,0,0,0.00076572,0,0,0.000924991,0,0,0,0.000877711,0,0,0.000647198,0.000714459,0.000415141,0.000461794
0,0,0.001634769,0,0,0.015067831,0.001689669,0,0,0,0,0,0.010986006,0.001075235,0.00075846,0.000775933,0.000716501
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.001902094,0,0,0,0,0,0,0.001230681,0,0,0,0,0,0
0,0,0,0.004007903,0,0.060889876,0.000833262,0,0,0,0.002409705,0,0,0.000530295,0.000600789,0.000753162,0.000994505
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.000843993,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.009998888,0,0.00999998,0,0.00087363,0.149412787,0,0,0,0,0,0.000507901,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.000766325,0,0,0,0,0,0,0.000473145,0,0,0,0,0,0,0
0,0,0,0,0.003623439,0,0,0,0,0,0,0.001898001,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.002555513,0,0,0,0,0,0,0.002200235,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.000903918,0,0.008614149,0,0,0,0,0.000485848,0,0.007616576,0,0,0,0,0
0.000933398,0,0,0.000911293,0,0,0,0.00094351,0,0,0.000750049,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.001919132,0,0,0,0,0,0,0.001023272,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.000822023,0,0,0,0,0,0,0.0008112,0,0,0,0
0,0,0,0,0,0.000842696,0,0,0,0,0,0,0.000756582,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.005405913,0.766405351,0.24211293,0.00073526,0.092249454,0.040612358,0,0.005071036,0.518875796,0,0.000638097,0.085801378,0.039886336,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.004144688,0,0,0,0,0,0,0.003900303,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.002845275,0,0,0,0,0,0,0.00156071,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.000902045,0.000824706,0,0,0.005683214,0.002516068,0.005590717,0.000761042,0.00048104,0,0,0.006023488,0.001965712,0.003692308,0.003090151,0.0040202,0.005518973
0,0,0,0,0.000707445,0,0,0,0,0,0,0.000505658,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.722655919,0,0.004920479,0.027608281,0.126019354,0.361683977,0.072888718,0.541263842,0,0.003394184,0.021879414,0.087327715,0.238145546,0.057785072,0.032590118,0.028588426,0.036340517
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.009010631,0,0,0,0,0,0,0.006230693,0,0,0,0,0
0,0,0.000929838,0,0.001570092,0,0,0,0,0.000673614,0,0.001093149,0,0,0,0,0
0,0,0,0,0,0.000734683,0,0,0,0,0,0,0.000801485,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.000721662,0,0,0,0,0,0,0.000848642,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.003979312,0,0,0,0,0,0,0.00393611,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.000922991,0,0,0,0,0,0,0.000602343,0.000348179,0.000211869,0.000141344
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.002322407,0.004678148,0,0.008088204,0.004363822,0,0,0.002821905,0.005513894,0,0.00556779,0.003784758,0.003800519,0.002209613,0.003206031
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.000898112,0,0,0,0,0,0,0.00097676,0,0,0,0,0,0
0.16211293,0.120207716,0,0,0.060889876,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.002329679,0,0,0,0,0,0,0.001458032,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.003469352,0.000937786,0,0,0,0,0,0.002225345,0.000582546,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.023227931,0,0,0,0,0,0,0.021357366,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.07861291,0.000869483,0,0,0,0,0,0.069419542,0.000918827,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.000911321,0,0,0,0,0,0,0.000670737,0,0,0,0
0,0,0,0,0.002566107,0,0,0,0,0,0,0.002490278,0,0,0,0,0
0,0,0,0,0.001609731,0,0,0,0,0,0,0.001452945,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.000946084,0,0,0,0,0,0,0.000723038,0,0,0,0
0,0,0,0,0.024745435,0,0,0,0,0,0,0.021975637,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.001886259,0,0,0,0,0,0,0.001804434,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0009941,0,0,0.002734064,0,0.000893823,0,0,0,0,0.002396586,0,0.000850164,0.001032686,0.001342039,0.001891603
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.000923078,0,0,0,0,0,0,0.00072764,0,0,0,0,0
0,0,0,0,0.000920168,0,0,0,0,0,0,0.000625949,0,0,0,0,0
0,0,0,0,0.002842252,0,0,0,0,0,0,0.003399615,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.003748118,0.002153477,0,0,0,0,0,0.003335137,0.002704494,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.000540597,0,0,0,0.009058426,0,0,0.000493724,0,0,0,0.005102089,0,0,0,0,0
0,0,0,0,0.000720187,0,0,0,0,0,0,0.000791949,0,0,0,0,0
0,0,0,0,0.002527379,0,0,0,0,0,0,0.001413437,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.099890245,0.074097008,0,0.169713935,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.000906252,0.003346417,0.008912017,0.010663385,0.000821697,0,0,0.000824597,0.001991312,0.005566158,0.008047609,0.00077306,0.00038859,0.000238823,0.000143773
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.040639916,0.000793095,0,0,0,0,0,0.043553604,0.000704869,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.000799975,0,0,0.013808229,0,0,0,0.000983954,0,0,0,0,0,0,0,0
0,0,0,0,0.003176277,0,0,0,0,0,0,0.003707013,0,0,0,0,0
0.00131549,0.02667296,0,0,0.12553495,0.003013592,0.691599521,0.001432533,0.022028131,0,0,0.080006737,0.002549651,0.739554695,0.625038178,0.760162242,0.572246871
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.003845645,0,0.741580613,0.765927256,0.001751813,0,0.033528045,0.002376809,0,0.823931939,0.763178139,0.001583269,0,0.04427597,0.05846521,0.051815585,0.045081269
0,0,0,0,0,0,0.003690792,0,0,0,0,0,0,0.001972733,0.0026624,0.001441804,0.001160956
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.012877528,0,0,0,0,0
