Taxa1,Taxa2,TIME_DTW_Distance
[Ruminococcus],Ruminococcus,0.479579822201
[Ruminococcus],Faecalibacterium,0.495029991628
[Ruminococcus],Akkermansia,0.54314009912
Roseburia,Haemophilus,0.623811091842
Roseburia,Veillonella,0.479949869853
Roseburia,Sutterella,0.576192095356
Roseburia,Parabacteroides,0.659306801055
Roseburia,Roseburia,0.0
Roseburia,[Eubacterium],0.260578992749
Roseburia,Prevotella,0.473840274475
Roseburia,Streptococcus,0.515461137794
Roseburia,Dehalobacterium,0.443287522448
Roseburia,Bilophila,0.544924467608
Roseburia,Lachnospira,0.487264018784
Roseburia,Anaerostipes,0.506288433154
Roseburia,[Ruminococcus],0.42392362953
Roseburia,Lachnobacterium,0.508984811413
Roseburia,Oscillospira,0.417408239269
Roseburia,Butyricimonas,0.44642524209
Roseburia,Bacteroides,0.423548125038
Roseburia,Blautia,0.473251649675
Roseburia,Phascolarctobacterium,0.438166029754
Roseburia,Dorea,0.436616522128
Roseburia,Coprococcus,0.413859983751
Roseburia,Butyrivibrio,0.299004533123
Roseburia,Clostridium,0.427136023458
Roseburia,Ruminococcus,0.448659347109
Roseburia,Faecalibacterium,0.414805374639
Roseburia,Akkermansia,0.39822158321
Phascolarctobacterium,Haemophilus,0.45854686867
Phascolarctobacterium,Veillonella,0.601615346962
Phascolarctobacterium,Sutterella,0.590237288722
Phascolarctobacterium,Parabacteroides,0.5859893471
Phascolarctobacterium,Roseburia,0.438166029754
Phascolarctobacterium,[Eubacterium],0.339956055462
Phascolarctobacterium,Prevotella,0.288756460625
Phascolarctobacterium,Streptococcus,0.479739941924
Phascolarctobacterium,Dehalobacterium,0.286368765484
Phascolarctobacterium,Bilophila,0.285030617339
Phascolarctobacterium,Lachnospira,0.344946169825
Phascolarctobacterium,Anaerostipes,0.405095315964
Phascolarctobacterium,[Ruminococcus],0.288107125104
Phascolarctobacterium,Lachnobacterium,0.28791851671
Phascolarctobacterium,Oscillospira,0.182336158854
Phascolarctobacterium,Butyricimonas,0.13073012864
Phascolarctobacterium,Bacteroides,0.17659310442
Phascolarctobacterium,Blautia,0.18042455238
Phascolarctobacterium,Phascolarctobacterium,0.0
Phascolarctobacterium,Dorea,0.0971035427693
Phascolarctobacterium,Coprococcus,0.307014157717
Phascolarctobacterium,Butyrivibrio,0.331815995722
Phascolarctobacterium,Clostridium,0.704843735974
Phascolarctobacterium,Ruminococcus,0.463689580755
Phascolarctobacterium,Faecalibacterium,0.572819129025
Phascolarctobacterium,Akkermansia,0.447629466512
Oscillospira,Haemophilus,0.550933609353
Oscillospira,Veillonella,0.643747084496
Oscillospira,Sutterella,0.665235953716
Oscillospira,Parabacteroides,0.589562280575
Oscillospira,Roseburia,0.417408239269
Oscillospira,[Eubacterium],0.33640927261
Oscillospira,Prevotella,0.314888280763
Oscillospira,Streptococcus,0.522939832581
Oscillospira,Dehalobacterium,0.30858206988
Oscillospira,Bilophila,0.381375528137
