Taxa1,Taxa2,TIME_DTW_Distance
[Eubacterium],Dialister,0.359893422842
[Eubacterium],Coprococcus,0.267608710632
[Eubacterium],Butyrivibrio,0.228322211706
[Eubacterium],Oscillospira,0.364101038949
[Eubacterium],Ruminococcus,0.38558098605
[Eubacterium],Blautia,0.353815485863
Faecalibacterium,Roseburia,0.914376353438
Faecalibacterium,Sutterella,0.813713598831
Faecalibacterium,Bacteroides,0.720830005794
Faecalibacterium,Leuconostoc,0.495031298746
Faecalibacterium,Clostridium,0.382163216832
Faecalibacterium,Anaerostipes,0.397748379829
Faecalibacterium,[Eubacterium],0.356995178941
Faecalibacterium,[Ruminococcus],0.189231995633
Faecalibacterium,Lachnospira,0.17823403817
Faecalibacterium,Dorea,0.27330342791
Faecalibacterium,Faecalibacterium,0.0
Faecalibacterium,Dialister,0.123948285524
Faecalibacterium,Coprococcus,0.218812503882
Faecalibacterium,Butyrivibrio,0.247683763263
Faecalibacterium,Oscillospira,0.144080838989
Faecalibacterium,Ruminococcus,0.127290738908
Faecalibacterium,Blautia,0.162412402582
Dialister,Roseburia,0.886117069259
Dialister,Sutterella,0.789075352988
Dialister,Bacteroides,0.704681644916
Dialister,Leuconostoc,0.540193863008
Dialister,Clostridium,0.359967251864
Dialister,Anaerostipes,0.396707202477
Dialister,[Eubacterium],0.359893422842
Dialister,[Ruminococcus],0.221710860819
Dialister,Lachnospira,0.203472740666
Dialister,Dorea,0.298966213093
Dialister,Faecalibacterium,0.123948285524
Dialister,Dialister,0.0
Dialister,Coprococcus,0.281642327979
Dialister,Butyrivibrio,0.291726472101
Dialister,Oscillospira,0.167944006975
Dialister,Ruminococcus,0.193041289629
Dialister,Blautia,0.226721983004
Coprococcus,Roseburia,0.945424996678
Coprococcus,Sutterella,0.848049263123
Coprococcus,Bacteroides,0.714291315703
Coprococcus,Leuconostoc,0.482300984355
Coprococcus,Clostridium,0.312311074679
Coprococcus,Anaerostipes,0.335325507157
Coprococcus,[Eubacterium],0.267608710632
Coprococcus,[Ruminococcus],0.298034794007
Coprococcus,Lachnospira,0.157733050036
Coprococcus,Dorea,0.129716151982
Coprococcus,Faecalibacterium,0.218812503882
Coprococcus,Dialister,0.281642327979
Coprococcus,Coprococcus,0.0
Coprococcus,Butyrivibrio,0.0848655898444
Coprococcus,Oscillospira,0.180818039663
Coprococcus,Ruminococcus,0.131427249806
Coprococcus,Blautia,0.110550807947
Clostridium,Roseburia,0.856632663663
Clostridium,Sutterella,0.820239814178
Clostridium,Bacteroides,0.456627998184
Clostridium,Leuconostoc,0.518566766731
Clostridium,Clostridium,0.0
Clostridium,Anaerostipes,0.187896009797
Clostridium,[Eubacterium],0.254202325288
Clostridium,[Ruminococcus],0.432877547067
Clostridium,Lachnospira,0.381685535841
Clostridium,Dorea,0.312263727148
Clostridium,Faecalibacterium,0.382163216832
Clostridium,Dialister,0.359967251864
Clostridium,Coprococcus,0.312311074679
Clostridium,Butyrivibrio,0.331355886109
Clostridium,Oscillospira,0.297590670652
Clostridium,Ruminococcus,0.324878016786
Clostridium,Blautia,0.313457491354
Butyrivibrio,Roseburia,0.956549765069
Butyrivibrio,Sutterella,0.866987198752
Butyrivibrio,Bacteroides,0.666625189253
Butyrivibrio,Leuconostoc,0.53323020694
