Taxa1,Taxa2,TIME_DTW_Distance
Lachnobacterium,Oscillospira,0.36116573252
Lachnobacterium,Coprococcus,0.238679564633
Lachnobacterium,Blautia,0.190888726317
Lachnobacterium,Dorea,0.24711624
Oscillospira,[Ruminococcus],0.612549027806
Oscillospira,Bacteroides,0.489274877401
Oscillospira,Anaerostipes,0.504889738647
Oscillospira,Streptococcus,0.551258780482
Oscillospira,Ruminococcus,0.537028208028
Oscillospira,Butyrivibrio,0.641023726986
Oscillospira,Clostridium,0.650338612053
Oscillospira,Faecalibacterium,0.642972065028
Oscillospira,Sutterella,0.368124475452
Oscillospira,Roseburia,0.350816324058
Oscillospira,Lachnobacterium,0.36116573252
Oscillospira,Oscillospira,0.0
Oscillospira,Coprococcus,0.32577844041
Oscillospira,Blautia,0.243923380033
Oscillospira,Dorea,0.219830522526
Roseburia,[Ruminococcus],0.451243105534
Roseburia,Bacteroides,0.533622390318
Roseburia,Anaerostipes,0.545159573586
Roseburia,Streptococcus,0.534504533021
Roseburia,Ruminococcus,0.561693912027
Roseburia,Butyrivibrio,0.616062204471
Roseburia,Clostridium,0.648883055408
Roseburia,Faecalibacterium,0.672168147643
Roseburia,Sutterella,0.439438606164
Roseburia,Roseburia,0.0
Roseburia,Lachnobacterium,0.246930850635
Roseburia,Oscillospira,0.350816324058
Roseburia,Coprococcus,0.268023853301
Roseburia,Blautia,0.309782298794
Roseburia,Dorea,0.367991137013
Ruminococcus,[Ruminococcus],0.397193793421
Ruminococcus,Bacteroides,0.307353537569
Ruminococcus,Anaerostipes,0.201940207418
Ruminococcus,Streptococcus,0.364481399805
Ruminococcus,Ruminococcus,0.0
Ruminococcus,Butyrivibrio,0.312169134995
Ruminococcus,Clostridium,0.151952127189
Ruminococcus,Faecalibacterium,0.219276698471
Ruminococcus,Sutterella,0.693778429889
Ruminococcus,Roseburia,0.561693912027
Ruminococcus,Lachnobacterium,0.498935155704
Ruminococcus,Oscillospira,0.537028208028
Ruminococcus,Coprococcus,0.51305459506
Ruminococcus,Blautia,0.614125262596
Ruminococcus,Dorea,0.53920469378
Streptococcus,[Ruminococcus],0.205381027915
Streptococcus,Bacteroides,0.28502498462
Streptococcus,Anaerostipes,0.28943898681
Streptococcus,Streptococcus,0.0
Streptococcus,Ruminococcus,0.364481399805
Streptococcus,Butyrivibrio,0.158840828391
Streptococcus,Clostridium,0.292784583754
Streptococcus,Faecalibacterium,0.23919750704
Streptococcus,Sutterella,0.546312535936
Streptococcus,Roseburia,0.534504533021
Streptococcus,Lachnobacterium,0.342365495574
Streptococcus,Oscillospira,0.551258780482
