0.001097798,0,0.005312522,0,0.002275705,0,0.000893105,0.007616066
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0.056784829,0.064813273,0.017444684,0.056784289,0.059456795,0.049128306,0.010405696,0.016930901
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0.325848903,0.530451152,0.15811815,0.139648238,0.33403714,0.14711498,0.024603514,0.58033629
0.001686586,0,0,0,0.000895658,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0.000880678,0.008582223,0,0.002106918,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0.000802071,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0.002232796,0.000882736,0,0.001111292,0,0.00103119,0.007204093
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0.000905484,0,0,0.00302876,0.006031171,0,0.001108702
0,0,0,0,0,0,0,0
0,0,0,0.005707,0,0,0,0
0,0,0,0,0,0,0,0.001780538
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0.003817235,0,0.00106632,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0.004320546,0,0,0.002173842,0,0,0.002608424
0,0,0,0,0,0,0,0
0,0.000869062,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0.002020469,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0.129146306,0.029349653,0.009117199,0.025036399,0.046663267,0.029115211,0.001921328,0.069057174
0,0,0,0,0,0,0,0.000910461
0,0.002276288,0.0053055,0.022747775,0.003246998,0.000805241,0.001738533,0.001048862
0,0.000945676,0,0.028691002,0.005430625,0.001643287,0,0.00458656
0,0.00165059,0,0.019768873,0,0.003261811,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0.000959268,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0.007512777,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0.002783162,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0.002144418,0.000929862,0.004059462,0.007152006,0.000829302,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0.00082085,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0.000924671,0,0,0,0,0
0,0,0.002615972,0,0,0,0,0.001890723
0.006209529,0.082646712,0.013922346,0.199212209,0.071324164,0.018687596,0.023157566,0.00329818
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0.001795292,0.046164445,0.030902537,0,0,0.00135714
0,0,0,0,0.000984208,0,0,0
0.063903394,0.042402376,0.273715693,0.080813855,0.240119538,0.52117388,0.814326891,0.001044034
0,0,0.001127732,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0.073570628,0,0.082747677,0.040196954,0,0.079246686,0,0
0,0,0,0,0,0,0,0
0,0,0.282931455,0.001956096,0.030366006,0.021320691,0.090532934,0.00108189
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0.005869684,4.6871E-05,0.000835835,0.000217344,0.000306727,0.000215361,9.06236E-05,1.37085E-05
0,0,0,0,0,0,0,0
0,0,0.000964741,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0.001789825,0.001127654,0
0.001015614,0.000844973,0.003995331,0.00218384,0,0.001867567,0.002174684,0.000836577
